Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,11985462,4,4,572,972,572,0,143,286,972,0,243,486,128.8227354,0.667475313,1712208.857,2979525.451,6984655,3,6985298,2328432.667,4032689.152,6984981,42,11985459,3995153,3599064.693,6984655,317,0,0,0,0,136,136,0.333737657,0.333737657,0,972,171.5555556,354.8038582,125885.7778,0,0,0,1,0,0,0,0,1,193,143,243,0,0,0,0,0,0,4,572,4,972,26883,219,1,32,320,0,320,320,6984655,0,6984655,6984655,DoS attacks-GoldenEye
80,6,11990118,4,4,379,972,379,0,94.75,189.5,972,0,243,486,112.6761221,0.667216119,1712874,2980362.029,6984607,3,6985303,2328434.333,4032623.622,6984907,110,11990115,3996705,3599646.416,6984607,398,0,0,0,0,136,136,0.33360806,0.33360806,0,972,150.1111111,332.7207705,110703.1111,0,0,0,1,0,0,0,0,1,168.875,94.75,243,0,0,0,0,0,0,4,379,4,972,26883,219,1,32,401,0,401,401,6984607,0,6984607,6984607,DoS attacks-GoldenEye
80,6,11988767,4,4,492,972,492,0,123,246,972,0,243,486,122.1143092,0.667291307,1712681,2980086.728,6984210,3,6984844,2328281.333,4032453.016,6984557,26,11988764,3996254.667,3599424.504,6984210,288,0,0,0,0,136,136,0.333645654,0.333645654,0,972,162.6666667,344.3660843,118588,0,0,0,1,0,0,0,0,1,183,123,243,0,0,0,0,0,0,4,492,4,972,26883,219,1,32,291,0,291,291,6984210,0,6984210,6984210,DoS attacks-GoldenEye
80,6,11989778,4,4,501,972,501,0,125.25,250.5,972,0,243,486,122.8546517,0.66723504,1712825.429,2980079.147,6984235,4,6985571,2328523.667,4032248.351,6984563,261,11989773,3996591,3599072.882,6984235,1007,0,0,0,0,136,136,0.33361752,0.33361752,0,972,163.6666667,345.4533254,119338,0,0,0,1,0,0,0,0,1,184.125,125.25,243,0,0,0,0,0,0,4,501,4,972,26883,219,1,32,1012,0,1012,1012,6984235,0,6984235,6984235,DoS attacks-GoldenEye
80,6,11988068,4,4,314,972,314,0,78.5,157,972,0,243,486,107.2733321,0.667330215,1712581.143,2979856.28,6983766,3,6984588,2328196,4032105.161,6984070,259,11988065,3996021.667,3599043.944,6983766,519,0,0,0,0,136,136,0.333665108,0.333665108,0,972,142.8888889,327.8004135,107453.1111,0,0,0,1,0,0,0,0,1,160.75,78.5,243,0,0,0,0,0,0,4,314,4,972,26883,219,1,32,522,0,522,522,6983766,0,6983766,6983766,DoS attacks-GoldenEye
80,6,11988635,4,4,391,972,391,0,97.75,195.5,972,0,243,486,113.6910082,0.667298654,1712662.143,2980030.588,6984160,3,6984888,2328296,4032352.844,6984456,170,11988632,3996210.667,3599291.481,6984160,433,0,0,0,0,136,136,0.333649327,0.333649327,0,972,151.4444444,333.7750407,111405.7778,0,0,0,1,0,0,0,0,1,170.375,97.75,243,0,0,0,0,0,0,4,391,4,972,26883,219,1,32,436,0,436,436,6984160,0,6984160,6984160,DoS attacks-GoldenEye
80,6,11986567,4,4,272,972,272,0,68,136,972,0,243,486,103.7828429,0.667413781,1712366.714,2979538.424,6983441,2,6984283,2328094.333,4031926.471,6983762,241,11986565,3995521.667,3598741.799,6983441,523,0,0,0,0,136,136,0.33370689,0.33370689,0,972,138.2222222,325.3497264,105852.4444,0,0,0,1,0,0,0,0,1,155.5,68,243,0,0,0,0,0,0,4,272,4,972,26883,219,1,32,525,0,525,525,6983441,0,6983441,6983441,DoS attacks-GoldenEye
80,6,11989630,4,4,361,662,361,0,90.25,180.5,662,0,165.5,331,85.32373393,0.667243276,1712804.286,2980215.402,6984271,3,6985037,2328345.667,4032409.425,6984571,190,11989627,3996542.333,3599437.71,6984271,467,0,0,0,0,136,136,0.333621638,0.333621638,0,662,113.6666667,237.7719496,56535.5,0,0,0,1,0,0,0,0,1,127.875,90.25,165.5,0,0,0,0,0,0,4,361,4,662,26883,219,1,32,470,0,470,470,6984271,0,6984271,6984271,DoS attacks-GoldenEye
80,6,11987151,4,4,298,972,298,0,74.5,149,972,0,243,486,105.9467758,0.667381265,1712450.143,2979723.878,6983872,3,6984606,2328202,4032222.075,6984211,143,11987148,3995716,3599030.252,6983872,396,0,0,0,0,136,136,0.333690633,0.333690633,0,972,141.1111111,326.7982728,106797.1111,0,0,0,1,0,0,0,0,1,158.75,74.5,243,0,0,0,0,0,0,4,298,4,972,26883,219,1,32,399,0,399,399,6983872,0,6983872,6983872,DoS attacks-GoldenEye
80,6,11986762,4,4,445,972,445,0,111.25,222.5,972,0,243,486,118.2137428,0.667402923,1712394.571,2979469.023,6983468,5,6984697,2328232.333,4031850.265,6983812,256,11986757,3995585.667,3598517.568,6983468,895,0,0,0,0,136,136,0.333701462,0.333701462,0,972,157.4444444,339.0630882,114963.7778,0,0,0,1,0,0,0,0,1,177.125,111.25,243,0,0,0,0,0,0,4,445,4,972,26883,219,1,32,900,0,900,900,6983468,0,6983468,6983468,DoS attacks-GoldenEye
80,6,11985919,4,4,365,972,365,0,91.25,182.5,972,0,243,486,111.5475584,0.667449864,1712274.143,2979477.302,6983458,3,6984099,2328033,4032015.962,6983804,39,11985915,3995305,3598814.685,6983458,294,0,0,0,0,136,136,0.333724932,0.333724932,0,972,148.5555556,331.5475498,109923.7778,0,0,0,1,0,0,0,0,1,167.125,91.25,243,0,0,0,0,0,0,4,365,4,972,26883,219,1,32,298,0,298,298,6983458,0,6983458,6983458,DoS attacks-GoldenEye
80,6,11987405,4,4,450,662,450,0,112.5,225,662,0,165.5,331,92.76403025,0.667367124,1712486.429,2979786.588,6983857,3,6984528,2328176,4032229.003,6984193,77,11987402,3995800.667,3599102.673,6983857,337,0,0,0,0,136,136,0.333683562,0.333683562,0,662,123.5555556,250.8361572,62918.77778,0,0,0,1,0,0,0,0,1,139,112.5,165.5,0,0,0,0,0,0,4,450,4,662,26883,219,1,32,340,0,340,340,6983857,0,6983857,6983857,DoS attacks-GoldenEye
80,6,11988395,4,4,461,662,461,0,115.25,230.5,662,0,165.5,331,93.67392382,0.667312013,1712627.857,2979755.722,6983780,2,6985182,2328394,4032007.308,6984155,263,11988393,3996131,3598739.23,6983780,1029,0,0,0,0,136,136,0.333656007,0.333656007,0,662,124.7777778,252.6458874,63829.94444,0,0,0,1,0,0,0,0,1,140.375,115.25,165.5,0,0,0,0,0,0,4,461,4,662,26883,219,1,32,1031,0,1031,1031,6983780,0,6983780,6983780,DoS attacks-GoldenEye
80,6,11985154,6,4,668,662,334,0,111.3333333,172.4768584,662,0,165.5,331,110.9706225,0.834365583,1331683.778,2328709.933,5768624,3,6985000,1397000,2479481.169,5769260,478,10973307,3657769,3015662.731,5768624,203917,0,0,0,0,208,136,0.50061935,0.333746233,0,662,120.9090909,223.7290569,50054.69091,0,0,0,1,0,0,0,0,0,133,111.3333333,165.5,0,0,0,0,0,0,6,668,4,662,26883,219,2,32,1215764,0,1215764,1215764,5768624,0,5768624,5768624,DoS attacks-GoldenEye
80,6,11988968,4,4,383,972,383,0,95.75,191.5,972,0,243,486,113.0205702,0.66728012,1712709.714,2979516.254,6985026,3,6988155,2329385,4033907.362,6987340,261,11988965,3996321.667,3599310.91,6985026,815,0,0,0,0,136,136,0.33364006,0.33364006,0,972,150.5555556,333.0672271,110933.7778,0,0,0,1,0,0,0,0,1,169.375,95.75,243,0,0,0,0,0,0,4,383,4,972,26883,219,1,32,818,0,818,818,6985026,0,6985026,6985026,DoS attacks-GoldenEye
80,6,11987693,4,4,399,972,399,0,99.75,199.5,972,0,243,486,114.3672932,0.667351091,1712527.571,2979271.888,6984451,3,6987387,2329129,4033450.102,6986556,247,11987690,3995896.667,3598962.472,6984451,832,0,0,0,0,136,136,0.333675545,0.333675545,0,972,152.3333333,334.5026158,111892,0,0,0,1,0,0,0,0,1,171.375,99.75,243,0,0,0,0,0,0,4,399,4,972,26883,219,1,32,835,0,835,835,6984451,0,6984451,6984451,DoS attacks-GoldenEye
80,6,11987895,4,4,374,972,374,0,93.5,187,972,0,243,486,112.279929,0.667339846,1712556.429,2979255.054,6984418,4,6987534,2329178,4033583.468,6986759,268,11987889,3995963,3599022.213,6984418,773,0,0,0,0,136,136,0.333669923,0.333669923,0,972,149.5555556,332.2947152,110419.7778,0,0,0,1,0,0,0,0,1,168.25,93.5,243,0,0,0,0,0,0,4,374,4,972,26883,219,1,32,779,0,779,779,6984418,0,6984418,6984418,DoS attacks-GoldenEye
80,6,11986905,4,4,410,972,410,0,102.5,205,972,0,243,486,115.2924796,0.667394961,1712415,2979277.728,6984318,3,6986662,2328887.333,4033016.8,6985814,275,11986902,3995634,3598803.167,6984318,850,0,0,0,0,136,136,0.333697481,0.333697481,0,972,153.5555556,335.5350619,112583.7778,0,0,0,1,0,0,0,0,1,172.75,102.5,243,0,0,0,0,0,0,4,410,4,972,26883,219,1,32,853,0,853,853,6984318,0,6984318,6984318,DoS attacks-GoldenEye
80,6,11989894,4,4,281,972,281,0,70.25,140.5,972,0,243,486,104.504677,0.667228584,1712842,2980292.349,6984757,3,6985614,2328538,4032714.843,6985116,215,11989891,3996630.333,3599586.089,6984757,499,0,0,0,0,136,136,0.333614292,0.333614292,0,972,139.2222222,325.8257885,106162.4444,0,0,0,1,0,0,0,0,1,156.625,70.25,243,0,0,0,0,0,0,4,281,4,972,26883,219,1,32,502,0,502,502,6984757,0,6984757,6984757,DoS attacks-GoldenEye
80,6,11986750,4,4,355,662,355,0,88.75,177.5,662,0,165.5,331,84.84368157,0.667403592,1712392.857,2979352.052,6984385,3,6986388,2328796,4033355.703,6986114,25,11986747,3995582.333,3599199.474,6984385,275,0,0,0,0,136,136,0.333701796,0.333701796,0,662,113,236.9989451,56168.5,0,0,0,1,0,0,0,0,1,127.125,88.75,165.5,0,0,0,0,0,0,4,355,4,662,26883,219,1,32,278,0,278,278,6984385,0,6984385,6984385,DoS attacks-GoldenEye
80,6,11990531,4,4,384,662,384,0,96,192,662,0,165.5,331,87.23550275,0.667193138,1712933,2980467.84,6985154,3,6985960,2328653.333,4032935.391,6985486,210,11990528,3996842.667,3599801.156,6985154,475,0,0,0,0,136,136,0.333596569,0.333596569,0,662,116.2222222,240.8660301,58016.44444,0,0,0,1,0,0,0,0,1,130.75,96,165.5,0,0,0,0,0,0,4,384,4,662,26883,219,1,32,478,0,478,478,6985154,0,6985154,6985154,DoS attacks-GoldenEye
80,6,11990143,4,4,545,972,545,0,136.25,272.5,972,0,243,486,126.5205928,0.667214728,1712877.571,2980254.162,6984817,3,6985998,2328666,4032608.325,6985121,267,11990140,3996713.333,3599374.018,6984817,878,0,0,0,0,136,136,0.333607364,0.333607364,0,972,168.5555556,351.0894156,123263.7778,0,0,0,1,0,0,0,0,1,189.625,136.25,243,0,0,0,0,0,0,4,545,4,972,26883,219,1,32,881,0,881,881,6984817,0,6984817,6984817,DoS attacks-GoldenEye
80,6,11984764,6,4,756,662,378,0,126,195.1983606,662,0,165.5,331,118.3168897,0.834392734,1331640.444,2328848.087,5769156,6,6984713,1396942.6,2479598.051,5769478,79,10973495,3657831.667,3015728.615,5769156,203972,0,0,0,0,208,136,0.50063564,0.333757094,0,662,128.9090909,232.6411204,54121.89091,0,0,0,1,0,0,0,0,0,141.8,126,165.5,0,0,0,0,0,0,6,756,4,662,26883,219,2,32,1215241,0,1215241,1215241,5769156,0,5769156,5769156,DoS attacks-GoldenEye
80,6,11990818,4,4,416,972,416,0,104,208,972,0,243,486,115.7552387,0.667177168,1712974,2980566.216,6985166,3,6985814,2328604.667,4032980.137,6985489,37,11990815,3996938.333,3599948.22,6985166,326,0,0,0,0,136,136,0.333588584,0.333588584,0,972,154.2222222,336.1137374,112972.4444,0,0,0,1,0,0,0,0,1,173.5,104,243,0,0,0,0,0,0,4,416,4,972,26883,219,1,32,329,0,329,329,6985166,0,6985166,6985166,DoS attacks-GoldenEye
80,6,11986218,4,4,595,662,595,0,148.75,297.5,662,0,165.5,331,104.8704437,0.667433214,1712316.857,2979599.52,6984886,3,6985853,2328617.667,4032884.873,6985392,183,11986215,3995405,3599132.538,6984886,463,0,0,0,0,136,136,0.333716607,0.333716607,0,662,139.6666667,277.6481586,77088.5,0,0,0,1,0,0,0,0,1,157.125,148.75,165.5,0,0,0,0,0,0,4,595,4,662,26883,220,1,32,466,0,466,466,6984886,0,6984886,6984886,DoS attacks-GoldenEye
80,6,11989344,4,4,297,972,297,0,74.25,148.5,972,0,243,486,105.8439895,0.667259193,1712763.429,2980031.159,6984379,4,6985658,2328552.667,4032543.66,6984933,261,11989340,3996446.667,3599246.49,6984379,727,0,0,0,0,136,136,0.333629596,0.333629596,0,972,141,326.7384275,106758,0,0,0,1,0,0,0,0,1,158.625,74.25,243,0,0,0,0,0,0,4,297,4,972,26883,219,1,32,731,0,731,731,6984379,0,6984379,6984379,DoS attacks-GoldenEye
80,6,6881963,8,4,1316,972,329,0,164.5,175.8578972,972,0,243,486,332.4632812,1.743688538,625633,1485013.969,5004792,4,1877171,268167.2857,366725.2743,1023309,366,5858650,1952883.333,2674199.074,5005120,21513,0,0,0,0,272,136,1.162459025,0.581229513,0,972,176,285.0526267,81255,0,0,0,1,0,0,0,0,0,190.6666667,164.5,243,0,0,0,0,0,0,8,1316,4,972,26883,219,4,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,11993343,4,4,377,972,377,0,94.25,188.5,972,0,243,486,112.4790644,0.667036705,1713334.714,2981399.526,6988394,4,6989003,2329667.667,4034846.421,6988707,40,11993339,3997779.667,3601210.603,6988394,296,0,0,0,0,136,136,0.333518353,0.333518353,0,972,149.8888889,332.5494115,110589.1111,0,0,0,1,0,0,0,0,1,168.625,94.25,243,0,0,0,0,0,0,4,377,4,972,26883,219,1,32,300,0,300,300,6988394,0,6988394,6988394,DoS attacks-GoldenEye
80,6,6881652,8,4,1536,972,384,0,192,205.2566338,972,0,243,486,364.447374,1.74376734,625604.7273,1484944.438,5004604,9,1877048,268149.7143,366610.046,1022920,30,5858710,1952903.333,2674016.845,5004935,21680,0,0,0,0,272,136,1.16251156,0.58125578,0,972,192.9230769,295.9105894,87563.07692,0,0,0,1,0,0,0,0,0,209,192,243,0,0,0,0,0,0,8,1536,4,972,26883,219,4,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5002622,4,4,394,972,394,0,98.5,197,972,0,243,486,273.056809,1.5991614,714660.2857,1890279.834,5001412,8,1210,403.3333333,102.7537509,510,305,5002609,1667536.333,2887472.178,5001702,212,0,0,0,0,136,136,0.7995807,0.7995807,0,972,151.7777778,334.0455724,111586.4444,0,0,0,1,0,0,0,0,1,170.75,98.5,243,0,0,0,0,0,0,4,394,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5005304,4,4,434,972,434,0,108.5,217,972,0,243,486,280.9020191,1.598304519,715043.4286,1891117.163,5003694,7,1610,536.6666667,245.0904595,794,306,5005288,1668429.333,2888651.726,5003957,240,0,0,0,0,136,136,0.799152259,0.799152259,0,972,156.2222222,337.9148479,114186.4444,0,0,0,1,0,0,0,0,1,175.75,108.5,243,0,0,0,0,0,0,4,434,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5012978,4,4,256,972,256,0,64,128,972,0,243,486,244.964171,1.595857792,716139.7143,1891155.839,5004874,9,8104,2701.333333,3851.349677,7144,307,5012969,1670989.667,2887474.935,5005156,350,0,0,0,0,136,136,0.797928896,0.797928896,0,972,136.4444444,324.5701431,105345.7778,0,0,0,1,0,0,0,0,1,153.5,64,243,0,0,0,0,0,0,4,256,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5004107,4,4,284,662,284,0,71,142,662,0,165.5,331,189.0447187,1.598686839,714872.4286,1890468.081,5002051,7,2056,685.3333333,349.9890474,909,282,5004100,1668033.333,2887587.367,5002332,567,0,0,0,0,136,136,0.799343419,0.799343419,0,662,105.1111111,228.9827747,52433.11111,0,0,0,1,0,0,0,0,1,118.25,71,165.5,0,0,0,0,0,0,4,284,4,662,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5006940,4,4,472,972,472,0,118,236,972,0,243,486,288.3997012,1.597782278,715277.1429,1891536.228,5004878,6,2062,687.3333333,490.8587713,1242,309,5006934,1668978,2889225.369,5005168,214,0,0,0,0,136,136,0.798891139,0.798891139,0,972,160.4444444,342.0318374,116985.7778,0,0,0,1,0,0,0,0,1,180.5,118,243,0,0,0,0,0,0,4,472,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5004205,4,4,257,972,257,0,64.25,128.5,972,0,243,486,245.5934559,1.598655531,714886.4286,1890714.568,5002624,6,1581,527,235.3444284,773,304,5004199,1668066.333,2888057.633,5002908,212,0,0,0,0,136,136,0.799327765,0.799327765,0,972,136.5555556,324.6163548,105375.7778,0,0,0,1,0,0,0,0,1,153.625,64.25,243,0,0,0,0,0,0,4,257,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5002055,4,4,393,972,393,0,98.25,196.5,972,0,243,486,272.8878431,1.59934267,714579.2857,1889940.743,5000562,8,1493,497.6666667,162.9795488,636,318,5002047,1667349,2886892.241,5000845,248,0,0,0,0,136,136,0.799671335,0.799671335,0,972,151.6666667,333.9550868,111526,0,0,0,1,0,0,0,0,1,170.625,98.25,243,0,0,0,0,0,0,4,393,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5002890,4,4,333,972,333,0,83.25,166.5,972,0,243,486,260.8492291,1.599075734,714698.5714,1890397.002,5001716,6,1174,391.3333333,143.437559,554,283,5002884,1667628,2887665.586,5002017,245,0,0,0,0,136,136,0.799537867,0.799537867,0,972,145,329.0987694,108306,0,0,0,1,0,0,0,0,1,163.125,83.25,243,0,0,0,0,0,0,4,333,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5005260,4,4,451,662,451,0,112.75,225.5,662,0,165.5,331,222.3660709,1.598318569,715037.1429,1891128.306,5003713,6,1547,515.6666667,194.1039241,660,295,5005254,1668418,2888729.073,5004035,330,0,0,0,0,136,136,0.799159284,0.799159284,0,662,123.6666667,250.999004,63000.5,0,0,0,1,0,0,0,0,1,139.125,112.75,165.5,0,0,0,0,0,0,4,451,4,662,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5004391,4,4,354,972,354,0,88.5,177,972,0,243,486,264.9673057,1.598596113,714913,1890794.57,5002832,7,1559,519.6666667,241.1769751,766,284,5004384,1668128,2888191.288,5003124,210,0,0,0,0,136,136,0.799298056,0.799298056,0,972,147.3333333,330.6690188,109342,0,0,0,1,0,0,0,0,1,165.75,88.5,243,0,0,0,0,0,0,4,354,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5005351,4,4,334,972,334,0,83.5,167,972,0,243,486,260.9207626,1.598289511,715050.1429,1891287.929,5004088,7,1263,421,129.8345101,520,274,5005344,1668448,2888977.619,5004352,246,0,0,0,0,136,136,0.799144755,0.799144755,0,972,145.1111111,329.1703375,108353.1111,0,0,0,1,0,0,0,0,1,163.25,83.5,243,0,0,0,0,0,0,4,334,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5001764,4,4,483,972,483,0,120.75,241.5,972,0,243,486,290.8973714,1.599435719,714537.7143,1889736.837,5000058,7,1706,568.6666667,232.2871786,794,330,5001757,1667252.333,2886575.865,5000383,249,0,0,0,0,136,136,0.79971786,0.79971786,0,972,161.6666667,343.3016167,117856,0,0,0,1,0,0,0,0,1,181.875,120.75,243,0,0,0,0,0,0,4,483,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5006704,4,4,406,662,406,0,101.5,203,662,0,165.5,331,213.3139886,1.597857593,715243.4286,1891577.968,5004939,6,1765,588.3333333,279.2531707,855,298,5006698,1668899.333,2889332.42,5005213,331,0,0,0,0,136,136,0.798928796,0.798928796,0,662,118.6666667,244.0143438,59543,0,0,0,1,0,0,0,0,1,133.5,101.5,165.5,0,0,0,0,0,0,4,406,4,662,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5003184,4,4,417,662,417,0,104.25,208.5,662,0,165.5,331,215.662666,1.598981768,714740.5714,1890239.594,5001401,6,1783,594.3333333,270.4243579,821,295,5003178,1667726,2887335.652,5001734,326,0,0,0,0,136,136,0.799490884,0.799490884,0,662,119.8888889,245.6554724,60346.61111,0,0,0,1,0,0,0,0,1,134.875,104.25,165.5,0,0,0,0,0,0,4,417,4,662,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5006280,4,4,385,972,385,0,96.25,192.5,972,0,243,486,271.0595492,1.597992921,715182.8571,1891557.926,5004833,7,1447,482.3333333,155.0526792,613,311,5006273,1668757.667,2889360.702,5005104,231,0,0,0,0,136,136,0.79899646,0.79899646,0,972,150.7777778,333.2423209,111050.4444,0,0,0,1,0,0,0,0,1,169.625,96.25,243,0,0,0,0,0,0,4,385,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5005156,4,4,435,972,435,0,108.75,217.5,972,0,243,486,281.1101192,1.59835178,715022.2857,1890848.27,5003063,7,2093,697.6666667,502.1288015,1251,271,5005149,1668383,2888179.202,5003365,260,0,0,0,0,136,136,0.79917589,0.79917589,0,972,156.3333333,338.017751,114256,0,0,0,1,0,0,0,0,1,175.875,108.75,243,0,0,0,0,0,0,4,435,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5003489,4,4,375,972,375,0,93.75,187.5,972,0,243,486,269.2121438,1.598884299,714784.1429,1890477.453,5001984,6,1505,501.6666667,192.0555475,643,283,5003483,1667827.667,2887736.036,5002298,257,0,0,0,0,136,136,0.799442149,0.799442149,0,972,149.6666667,332.3793014,110476,0,0,0,1,0,0,0,0,1,168.375,93.75,243,0,0,0,0,0,0,4,375,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5002364,4,4,399,662,399,0,99.75,199.5,662,0,165.5,331,212.0997193,1.599243878,714623.4286,1889959.202,5000648,7,1716,572,221.1696182,722,318,5002357,1667452.333,2886909.268,5000968,388,0,0,0,0,136,136,0.799621939,0.799621939,0,662,117.8888889,242.9930269,59045.61111,0,0,0,1,0,0,0,0,1,132.625,99.75,165.5,0,0,0,0,0,0,4,399,4,662,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5005424,4,4,306,972,306,0,76.5,153,972,0,243,486,255.3230256,1.598266201,715060.5714,1891108.73,5003692,8,1732,577.3333333,339.0933991,938,265,5005411,1668470.333,2888625.753,5003968,245,0,0,0,0,136,136,0.7991331,0.7991331,0,972,142,327.2888632,107118,0,0,0,1,0,0,0,0,1,159.75,76.5,243,0,0,0,0,0,0,4,306,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5002656,4,4,401,972,401,0,100.25,200.5,972,0,243,486,274.4542099,1.599150531,714665.1429,1890212.874,5001265,8,1391,463.6666667,160.1572144,580,281,5002644,1667548,2887360.752,5001585,252,0,0,0,0,136,136,0.799575266,0.799575266,0,972,152.5555556,334.6875823,112015.7778,0,0,0,1,0,0,0,0,1,171.625,100.25,243,0,0,0,0,0,0,4,401,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5006754,4,4,365,972,365,0,91.25,182.5,972,0,243,486,267.0392833,1.597841636,715250.5714,1891539.1,5004858,6,1896,632,286.2044724,831,304,5006748,1668916,2889269.48,5005157,445,0,0,0,0,136,136,0.798920818,0.798920818,0,972,148.5555556,331.5475498,109923.7778,0,0,0,1,0,0,0,0,1,167.125,91.25,243,0,0,0,0,0,0,4,365,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5001739,4,4,287,972,287,0,71.75,143.5,972,0,243,486,251.7124544,1.599443714,714534.1429,1889793.083,5000182,7,1557,519,213.5509307,711,289,5001732,1667244,2886638.482,5000447,431,0,0,0,0,136,136,0.799721857,0.799721857,0,972,139.8888889,326.1581075,106379.1111,0,0,0,1,0,0,0,0,1,157.375,71.75,243,0,0,0,0,0,0,4,287,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5004095,4,4,403,662,403,0,100.75,201.5,662,0,165.5,331,212.8256958,1.598690672,714870.7143,1890481.622,5002080,7,2015,671.6666667,345.2684946,874,273,5004088,1668029.333,2887637.594,5002386,554,0,0,0,0,136,136,0.799345336,0.799345336,0,662,118.3333333,243.5744239,59328.5,0,0,0,1,0,0,0,0,1,133.125,100.75,165.5,0,0,0,0,0,0,4,403,4,662,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5005245,4,4,387,972,387,0,96.75,193.5,972,0,243,486,271.5151806,1.598323359,715035,1891082.514,5003607,7,1638,546,193.1217233,726,342,5005238,1668412.667,2888625.453,5003910,259,0,0,0,0,136,136,0.799161679,0.799161679,0,972,151,333.4186557,111168,0,0,0,1,0,0,0,0,1,169.875,96.75,243,0,0,0,0,0,0,4,387,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
80,6,5006613,4,4,396,662,396,0,99,198,662,0,165.5,331,211.3205075,1.597886635,715230.4286,1891556.355,5004877,13,1736,578.6666667,202.040425,729,349,5006600,1668866.667,2889321.733,5005168,349,0,0,0,0,136,136,0.798943318,0.798943318,0,662,117.5555556,242.5608744,58835.77778,0,0,0,1,0,0,0,0,1,132.25,99,165.5,0,0,0,0,0,0,4,396,4,662,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-GoldenEye
